[08:57:08] Episode 478 | Step 22 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 23 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 23 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 478 | Step 24 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 25 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 478 | Step 27 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 27 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 478 | Step 28 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 478 | Step 29 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 478 | Step 30 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 30 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 478 | Step 31 | Defender gained 15.0 reward | Detection: 0.2
[08:57:08] Episode 478 | Step 32 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 33 | Defender gained 15.0 reward | Detection: 0.25
[08:57:08] Episode 478 | Step 34 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 34 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 478 | Step 35 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 35 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 478 | Step 36 | Defender gained 15.0 reward | Detection: 0.25
[08:57:08] Episode 478 | Step 37 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 37 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 478 | Step 38 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 39 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 39 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 478 | Step 41 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 41 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 478 | Step 42 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 43 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 43 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 478 | Step 44 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 44 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 478 | Step 45 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 45 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 478 | Step 46 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 46 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 478 | Step 47 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 48 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 48 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 478 | Step 49 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 478 | Step 50 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 478 | Step 50 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 479 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 479 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 479 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 479 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 479 | Step 4 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 479 | Step 5 | Attacker gained 100.0 reward | Position: N2
[08:57:08] Episode 480 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 480 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 480 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 480 | Step 3 | Defender gained 15.0 reward | Detection: 0.1
[08:57:08] Episode 480 | Step 5 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 5 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 480 | Step 6 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 480 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 7 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 480 | Step 8 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 8 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 480 | Step 9 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 480 | Step 10 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 11 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 11 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 12 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 12 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 13 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 15 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 15 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 16 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 16 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 17 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 18 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 19 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 20 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 20 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 21 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 21 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 22 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 23 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 23 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 24 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 25 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 480 | Step 27 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 28 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 28 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 480 | Step 29 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 29 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 480 | Step 30 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 30 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 480 | Step 31 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 31 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 480 | Step 32 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 32 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 480 | Step 34 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 34 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 480 | Step 35 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 35 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 480 | Step 36 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 37 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 37 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 480 | Step 38 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 39 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 39 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 480 | Step 40 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 41 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 41 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 480 | Step 43 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 43 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 480 | Step 44 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 44 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 480 | Step 45 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 45 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 480 | Step 46 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 480 | Step 47 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 47 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 480 | Step 48 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 49 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 50 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 480 | Step 50 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 481 | Step 4 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 481 | Step 5 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 481 | Step 6 | Attacker gained 100.0 reward | Position: N2
[08:57:08] Episode 482 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 482 | Step 4 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 5 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 5 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 6 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 7 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 8 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 482 | Step 9 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 9 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 10 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 10 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 11 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 11 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 12 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 12 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 13 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 14 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 15 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 15 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 16 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 17 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 18 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 19 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 21 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 21 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 22 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 23 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 24 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 27 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 28 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 29 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 482 | Step 33 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 35 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 35 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 482 | Step 36 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 37 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 37 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 482 | Step 38 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 39 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 39 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 482 | Step 40 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 41 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 41 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 482 | Step 42 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 43 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 43 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 482 | Step 44 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 44 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 482 | Step 45 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 45 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 482 | Step 46 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 482 | Step 47 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 47 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 482 | Step 48 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 49 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 482 | Step 50 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 482 | Step 50 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 483 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 483 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 483 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 483 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 483 | Step 4 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 483 | Step 5 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 5 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 483 | Step 6 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 483 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 483 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 7 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 483 | Step 8 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 8 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 483 | Step 9 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 9 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 483 | Step 10 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 11 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 12 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 13 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 14 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 15 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 15 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 16 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 16 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 17 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 18 | Defender gained 15.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 19 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 20 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 20 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 21 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 21 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 22 | Defender gained 15.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 23 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 23 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 24 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 25 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 25 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 483 | Step 27 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 27 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 483 | Step 28 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 483 | Step 29 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 483 | Step 30 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 483 | Step 31 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 32 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 32 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 483 | Step 33 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 483 | Step 35 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 35 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 483 | Step 36 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 37 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 37 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 483 | Step 38 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 39 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 39 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 483 | Step 40 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 41 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 41 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 483 | Step 42 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 42 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 483 | Step 43 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 43 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 483 | Step 44 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 44 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 483 | Step 45 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 45 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 483 | Step 46 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 483 | Step 47 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 47 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 483 | Step 48 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 49 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 50 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 483 | Step 50 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 484 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 484 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 484 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 484 | Step 4 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 484 | Step 5 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 5 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 484 | Step 6 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 484 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 7 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 484 | Step 8 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 8 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 484 | Step 9 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 484 | Step 10 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 10 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 484 | Step 11 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 11 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 484 | Step 12 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 12 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 484 | Step 13 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 14 | Defender gained 15.0 reward | Detection: 0.15
[08:57:08] Episode 484 | Step 15 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 15 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 484 | Step 16 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 16 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 484 | Step 17 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 19 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 19 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 484 | Step 20 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 21 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 484 | Step 22 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 22 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 484 | Step 23 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 23 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 484 | Step 24 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 24 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 484 | Step 25 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 25 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 484 | Step 26 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 27 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 27 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 484 | Step 28 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 484 | Step 30 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 30 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 484 | Step 31 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 31 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 484 | Step 32 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 32 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 484 | Step 33 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 34 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 484 | Step 35 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 35 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 484 | Step 36 | Defender gained 15.0 reward | Detection: 0.25
[08:57:08] Episode 484 | Step 37 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 37 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 484 | Step 38 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 39 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 39 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 484 | Step 40 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 41 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 41 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 42 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 43 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 43 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 44 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 44 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 45 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 46 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 47 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 48 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 49 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 484 | Step 49 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 484 | Step 50 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 485 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 485 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 485 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 485 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 485 | Step 4 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 485 | Step 5 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 485 | Step 5 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 485 | Step 6 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 485 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 485 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 485 | Step 7 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 485 | Step 8 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 485 | Step 9 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 485 | Step 9 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 485 | Step 11 | Attacker gained 20.0 reward | Position: N3
